DUP_ID,UC1_COI,UC2_COI,UC3_COI,UC4_COI,UC5_COI,UC6_COI,UC7_COI,UC9_COI,UC10_COI,UC12_COI,UC13_COI,UC14_COI,UC15_COI,GOC2a_COI,GOC2b_COI,CP23_COI,UC3_2_COI,CP23_2_COI,UC3_1_COI,CP23_1_COI,NTC_2_COI
OTU_22264,0,0,1,0,0,0,0,0,3,0,0,7,3,0,0,0,0,1,0,0,0
OTU_22265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
OTU_22266,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22269,0,1,1,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0
OTU_22270,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
OTU_22274,0,0,0,0,0,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0
OTU_22283,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0
OTU_22285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
OTU_22288,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0
OTU_22289,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
OTU_22334,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
OTU_22339,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
OTU_22340,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0
OTU_22358,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22359,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
OTU_22361,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22369,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
OTU_22371,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
OTU_22376,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
OTU_22393,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
OTU_22394,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0
OTU_22425,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22473,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22474,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
OTU_22513,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
OTU_22515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
OTU_22516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
OTU_22518,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
OTU_22520,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22521,0,0,0,0,0,0,14,0,0,0,2,1,0,0,0,0,2,0,0,0,0
OTU_22525,0,2,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22526,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22531,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
OTU_22533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0
OTU_22558,0,0,0,3,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22560,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,0,0,0,0,0
OTU_22647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0
OTU_22660,0,0,0,0,9,8,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
OTU_22663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
OTU_22665,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0
OTU_22666,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,0,0,0,0,0,0
OTU_22675,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,0
OTU_22678,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,5,0,2,0,1,0
OTU_22694,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
OTU_22696,0,0,0,0,0,0,0,0,1,0,0,10,24,4,5,0,0,2,0,0,0
OTU_22700,0,0,0,0,0,0,0,0,0,3,0,11,3,8,7,0,0,0,0,0,0
OTU_22703,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
OTU_22724,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0
OTU_22725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
OTU_22726,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
OTU_22729,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
OTU_22731,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
OTU_22758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
OTU_22764,0,0,0,0,0,0,0,0,0,0,9,10,0,7,0,0,0,0,0,0,0
OTU_22766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
OTU_22775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
OTU_22776,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
OTU_22777,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
OTU_22778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
OTU_22806,0,0,0,0,0,0,4,0,0,0,1,22,2,0,5,0,0,0,0,0,0
OTU_22807,0,0,0,0,2,1,27,0,1,0,0,0,2,0,0,0,0,0,0,0,0
OTU_22810,2,1,3,0,11,0,21,0,0,0,0,0,0,0,0,0,10,0,0,0,0
OTU_22812,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0
OTU_22820,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
OTU_22835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
OTU_22836,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22839,0,0,0,0,0,0,15,1,5,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22840,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0
OTU_22846,2,0,2,2,5,0,6,1,0,0,0,0,0,0,0,0,4,0,3,0,0
OTU_22847,0,0,0,0,0,0,0,0,2,0,19,9,2,0,0,0,0,0,0,0,0
OTU_22850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
OTU_22861,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22865,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22869,3,0,4,1,2,0,22,2,0,2,0,1,0,0,0,0,12,0,0,0,0
OTU_22870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0
OTU_22874,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
OTU_22893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
OTU_22899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
OTU_22936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,5,0
OTU_22939,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,1,0
OTU_22971,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0
OTU_22972,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
OTU_22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0
OTU_22981,0,0,0,0,0,0,0,0,7,7,2,4,1,8,0,0,0,0,0,0,0
OTU_22982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
OTU_23032,0,0,0,0,0,0,0,0,2,0,15,6,0,0,0,0,0,0,0,0,0
OTU_23039,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,7,0,0,0
OTU_23040,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_23062,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
OTU_23099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
OTU_23102,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23104,0,0,0,0,0,0,0,0,0,0,0,0,6,21,11,1,0,0,0,18,0
OTU_23114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0
OTU_23119,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23128,0,2,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23129,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0
OTU_23130,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
OTU_23131,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
OTU_23132,0,0,0,0,0,1,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0
OTU_23210,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0
OTU_23211,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
OTU_23212,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23216,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
OTU_23238,0,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23355,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23371,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0
OTU_23404,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23408,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23413,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23415,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,2,0,16,0
OTU_23417,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23443,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23446,1,4,24,0,13,0,0,0,0,0,0,0,0,0,0,0,17,0,9,0,0
OTU_23447,3,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU_23449,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23451,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23456,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23458,0,0,2,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0
OTU_23472,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23728,21,0,6,0,52,0,0,70,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU_23769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
OTU_23772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,0
OTU_23796,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
OTU_23798,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
OTU_23802,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23806,0,0,0,0,0,0,0,0,0,4,2,0,9,0,0,0,0,0,0,0,0
OTU_23824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0
OTU_23825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,0,16,0
OTU_23829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2,0,5,0
OTU_23831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,19,0
OTU_23832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
OTU_23836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
OTU_23838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0
OTU_23839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,0
OTU_23841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,16,0
OTU_23843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
OTU_23844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0
OTU_23845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0
OTU_23846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0
OTU_23850,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
OTU_23852,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23867,0,0,24,12,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
OTU_23872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0
OTU_23874,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0
OTU_23880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
OTU_23883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0
OTU_23884,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
OTU_23886,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23895,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
OTU_23907,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
OTU_23949,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23950,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
OTU_23951,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
OTU_23957,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23970,0,0,0,0,21,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0
OTU_24023,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24026,0,0,0,0,0,0,0,0,4,13,11,5,33,47,38,1,0,2,0,0,0
OTU_24027,0,0,0,0,0,0,0,0,0,2,12,0,21,0,0,0,0,0,0,0,0
OTU_24029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
OTU_24030,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
OTU_24041,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
OTU_24044,0,0,0,0,0,0,0,0,2,2,9,9,7,25,9,1,0,0,0,0,0
OTU_24046,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0
OTU_24047,0,0,0,0,5,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0
OTU_24049,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24051,0,0,0,0,0,0,0,0,5,2,10,13,2,13,2,0,0,0,0,0,0
OTU_24052,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24053,0,0,0,0,0,0,0,3,3,0,0,12,0,0,2,0,0,0,0,0,0
OTU_24054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
OTU_24056,0,0,0,0,0,0,0,0,5,8,1,21,22,16,10,1,0,0,0,0,0
OTU_24058,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
OTU_24060,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24061,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24063,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24068,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
OTU_24070,0,0,0,0,0,0,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0
OTU_24071,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0
OTU_24084,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
OTU_24085,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
OTU_24087,0,0,1,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24091,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24109,0,0,0,0,0,0,0,0,0,11,9,2,8,0,0,0,0,0,0,0,0
OTU_24120,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0
OTU_24137,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0
OTU_24139,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24156,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
OTU_24187,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24193,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
OTU_24243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
OTU_24256,0,0,0,0,0,1,0,0,0,1,10,9,0,0,0,1,0,0,0,0,0
OTU_24302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0
OTU_24304,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
OTU_24317,4,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_24323,0,0,0,0,0,0,0,0,0,4,9,2,0,0,0,2,0,0,0,4,0
OTU_24338,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,0
OTU_24339,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
OTU_24347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
OTU_24358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
OTU_24374,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24375,0,0,19,3,0,0,0,2,32,0,0,0,0,0,0,2,10,0,2,4,0
OTU_24376,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
OTU_24422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0
OTU_24460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0
OTU_24475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
OTU_24477,0,0,0,0,0,0,0,0,0,0,0,0,18,13,22,0,0,0,0,0,0
OTU_24502,0,0,0,0,0,0,0,0,14,0,0,37,0,14,9,0,0,0,0,0,0
OTU_24503,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
OTU_24505,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0,0,0,0,0,0
OTU_24507,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0
OTU_24511,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0
OTU_24523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
OTU_24524,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
OTU_24525,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24526,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24533,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
OTU_24566,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,0,0,0,0,0,0
OTU_24570,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
OTU_24571,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
OTU_24573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
OTU_24580,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
OTU_24581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
OTU_24593,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0
OTU_24594,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24608,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
OTU_24621,0,0,0,0,0,0,0,0,0,0,0,13,1,13,2,0,0,0,0,0,0
OTU_24629,0,0,0,0,0,0,0,0,0,0,0,17,0,5,0,0,0,0,0,0,0
OTU_24630,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,0,0,0,0,0
OTU_24631,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0
OTU_24632,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24633,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24634,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24635,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0
OTU_24636,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24637,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24638,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
OTU_24644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
OTU_24645,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24646,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24652,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
OTU_24653,0,0,4,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_24663,0,1,2,3,19,5,36,0,0,3,0,2,1,0,0,0,0,0,15,0,0
OTU_24669,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24673,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,27,0,0
OTU_24678,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
OTU_24679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0
OTU_24699,0,0,0,0,0,0,0,0,0,0,1,17,9,0,0,0,0,0,0,0,0
OTU_24700,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24703,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1,5,0,2,0,9,0
OTU_24744,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
OTU_24752,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24753,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24770,0,3,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24782,0,0,0,0,0,0,0,0,0,0,6,0,0,6,2,0,0,0,0,0,0
OTU_24790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0
OTU_24830,1,39,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24835,0,0,1,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0
OTU_24852,0,0,0,0,0,0,0,0,5,0,7,7,1,0,0,0,0,0,0,0,0
OTU_24865,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
OTU_24867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
OTU_24879,0,0,0,0,0,0,0,0,0,1,5,10,0,1,0,0,0,0,0,0,0
OTU_24887,0,2,0,0,14,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
OTU_24923,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24928,0,0,0,2,4,0,0,0,1,0,3,0,0,2,1,0,0,1,0,0,0
OTU_24929,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0
OTU_24930,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
OTU_24931,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
OTU_24934,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24937,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
OTU_24942,2,0,1,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0
OTU_24958,0,0,0,0,0,0,10,0,2,0,0,2,0,0,0,0,0,0,0,0,0
OTU_24959,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24972,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
