#OTU_ID	taxonomy
OTU_348394	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Portunidae,g__,s__
OTU_360081	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Portunidae,g__,s__
OTU_3968	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Portunidae, g__Callinectes,s__
OTU_18570	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Portunidae, g__Callinectes,s__
OTU_25955	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Portunidae, g__Callinectes,s__
OTU_34172	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Portunidae, g__Callinectes,s__
OTU_38153	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Portunidae, g__Callinectes,s__
OTU_119965	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Portunidae, g__Callinectes,s__
OTU_186362	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Portunidae, g__Callinectes,s__
OTU_186427	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Portunidae, g__Callinectes,s__
OTU_186468	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Portunidae, g__Callinectes,s__
OTU_211452	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Portunidae, g__Callinectes,s__
OTU_2628	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_9468	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_11849	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_14426	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_15769	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_15770	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_18359	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_19410	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_20601	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_22037	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_22042	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_23114	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_23772	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_25619	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_30497	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_37385	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_42447	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_56996	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_113130	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_113194	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_171873	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_348715	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_349032	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda,f__,g__,s__
OTU_86531	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Xanthidae,g__,s__
OTU_114882	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Decapoda, f__Xanthidae,g__,s__
OTU_21496	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Euphausiacea, f__Euphausiidae,g__,s__
OTU_181484	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Euphausiacea, f__Euphausiidae,g__,s__
OTU_42649	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Euphausiacea, f__Euphausiidae, g__Euphausia,s__
OTU_114976	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Euphausiacea, f__Euphausiidae, g__Euphausia,s__
OTU_170587	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Euphausiacea, f__Euphausiidae, g__Euphausia,s__
OTU_202085	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Euphausiacea, f__Euphausiidae, g__Euphausia,s__
OTU_302808	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Euphausiacea, f__Euphausiidae, g__Euphausia,s__
OTU_302809	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Euphausiacea, f__Euphausiidae, g__Euphausia,s__
OTU_356988	k__Eukaryota, p__Arthropoda, c__Malacostraca, o__Euphausiacea, f__Euphausiidae, g__Euphausia,s__
OTU_12	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_14	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_176	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_373	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_735	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_751	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_966	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_1464	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_1493	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_1625	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_1669	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_1774	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_1921	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_1932	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_2226	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_2358	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_2459	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_2984	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_3388	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_3462	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_3520	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_3729	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_3889	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_3896	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_3991	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_4007	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_4008	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_4213	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_4316	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_4516	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_5140	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_5655	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_5948	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_6791	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_7557	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_7665	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_7736	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_7813	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_8949	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_9103	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_9352	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_10095	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_10645	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_10650	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_11265	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_11277	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_11278	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_11373	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_12477	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_13922	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_14187	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_15128	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_15485	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_15840	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_18131	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_19478	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_19479	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_19564	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_20027	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_20661	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_24027	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_24931	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_24942	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_25212	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_27865	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_28185	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_28186	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_28325	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_31011	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_33468	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_33802	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_34257	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_34530	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_35993	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_36252	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_36519	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_37972	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_38175	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_38674	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_40085	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_40232	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_40257	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_42793	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_43378	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_43445	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_43453	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_45795	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_45798	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_47093	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_47152	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_47196	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_49524	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_49888	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_50074	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_50814	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_53578	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_53958	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_53960	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_54983	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_55095	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_55102	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_55388	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_57265	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_57826	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_58662	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_58714	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_58804	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_58805	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_63342	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_64162	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_64504	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_66011	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_66300	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_68650	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_70969	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_71092	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_71105	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_71121	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_77142	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_77143	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_77261	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_77270	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_78131	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_78141	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_78605	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_79209	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_79334	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_81392	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_81747	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_81750	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_81795	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_81799	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_84911	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_85879	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_86722	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_86725	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_89422	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_90036	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_99029	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_102113	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_102115	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_103277	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_103679	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_103998	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_104129	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_104923	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_104970	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_106869	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_107229	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_107349	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_107441	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_107455	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_107550	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_107551	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_112315	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_115190	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_115196	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_115303	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_115304	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_115305	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_115319	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_115933	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_115934	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_120174	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_120216	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_120292	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_120293	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_120321	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_120550	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_120658	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_121004	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_121224	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_121377	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_121482	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_121485	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_121500	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_121504	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_121679	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_124244	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_126607	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_142816	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_143044	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_145547	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_146044	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_146045	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_146702	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_146712	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_146729	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_146743	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_146745	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_146769	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_147112	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_147541	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_147542	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_147544	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_147546	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_147548	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_149869	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_150292	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_152223	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_152224	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_153779	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_155803	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_155883	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_156735	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_157077	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_157078	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_157101	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_157791	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_157849	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_157892	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_158240	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_158564	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_166528	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_171235	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_175399	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_175494	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_176014	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
OTU_182396	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida,f__,g__,s__
