V1;V3,V4,V5,V6,V7,V8,V9
OTU_313482;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313483;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313484;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313485;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313486;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313487;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313488;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313489;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313490;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313491;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313492;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313493;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313494;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313495;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313496;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313500;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313504;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313506;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313508;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313581;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313582;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_313584;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_314171;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_314727;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_314728;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_314729;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_314731;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_314734;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_314779;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_314780;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316104;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316378;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316437;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316438;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316439;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316440;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316441;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316442;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316444;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316446;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316448;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316450;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316451;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316452;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316453;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316461;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316462;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316463;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316669;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316741;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316745;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316747;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316765;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316766;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316774;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316782;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316793;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_316851;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_318748;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_320632;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_322317;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345061;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345063;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345066;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345068;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345072;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345078;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345101;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345107;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345109;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345117;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345119;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345120;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345123;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345125;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345126;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345128;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345129;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345131;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345135;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345136;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345137;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345139;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345144;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345147;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345148;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345150;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345153;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345157;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345162;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345165;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345168;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345169;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345172;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345173;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345176;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345179;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345180;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345185;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345198;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345202;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345207;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345211;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345216;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345217;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345218;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345219;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345222;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345227;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345233;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345234;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345237;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345238;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345239;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345242;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345244;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345246;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345248;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345254;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345523;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345562;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345688;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345690;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345691;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345702;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345704;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345709;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_345729;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_351988;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_351989;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_351990;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_351991;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352099;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352353;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352354;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352558;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352559;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352560;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352689;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352690;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352722;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352723;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352724;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352725;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352726;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352775;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352804;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_352952;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_353136;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_353154;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_353155;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_353156;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_353175;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_354444;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_354449;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_354451;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_354452;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_359037;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_359195;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_359197;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_359198;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_359199;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_360720;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_360773;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_360855;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_360935;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_360936;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_360963;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_360972;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_361039;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_361050;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_361051;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_361115;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_361183;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_361342;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_361386;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_362558;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_369165;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_369166;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_369167;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_369171;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_369172;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_369302;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_369305;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_370353;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Aetideidae', 'Undeuchaeta', 'Undeuchaeta major']
OTU_4953;['Eukaryota', 'Annelida', 'Polychaeta', 'Capitellida', 'Capitellidae', 'Barantolla','s_']
