#DUP_ID	UC1_COI	UC2_COI	UC3_COI	UC4_COI	UC5_COI	UC6_COI	UC7_COI	UC9_COI	UC10_COI	UC12_COI	UC13_COI	UC14_COI	UC15_COI	GOC2a_COI	GOC2b_COI	CP23_COI	UC3_2_COI	CP23_2_COI	UC3_1_COI	CP23_1_COI	NTC_2_COI	taxonomy
OTU_203736	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_203738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_203757	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_203789	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_203832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204347	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204555	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204556	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204594	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204915	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204929	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_204993	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205009	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205017	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205024	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus inermis
OTU_205025	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Eucalanus; s__Eucalanus inermis
OTU_205071	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205149	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Eucalanidae; g__Subeucalanus; s__Subeucalanus pileatus
OTU_205161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205171	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Clausocalanidae; g__Clausocalanus; s__Clausocalanus jobei
OTU_205175	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Cyclopoida; f__Oithonidae; g__unknown; s__Oithonidae sp. DZMB624
OTU_205178	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Diphyidae; g__Lensia; s__Lensia fowleri
OTU_205181	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Paracalanidae; g__Paracalanus;s__
OTU_205193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205211	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Agalmatidae; g__Halistemma; s__Halistemma sp. 1 BO-2009
OTU_205217	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Ascomycota; c__Taphrinomycetes; o__Taphrinales; f__Taphrinaceae; g__Taphrina; s__Taphrina wiesneri
OTU_205272	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Diphyidae; g__Lensia; s__Lensia campanella
OTU_205273	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Clausocalanidae; g__Clausocalanus; s__Clausocalanus arcuicornis
OTU_205280	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia recurva
OTU_205282	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Nematoscelis; s__Nematoscelis gracilis
OTU_205291	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Nematoscelis; s__Nematoscelis difficilis
OTU_205299	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Nematoscelis; s__Nematoscelis difficilis
OTU_205311	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia pacifica
OTU_205312	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia pacifica
OTU_205321	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Diphyidae; g__Lensia; s__Lensia campanella
OTU_205359	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Diphyidae; g__Lensia; s__Lensia campanella
OTU_205365	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Diphyidae; g__Lensia; s__Lensia campanella
OTU_205366	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia pacifica
OTU_205369	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia pacifica
OTU_205370	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia pacifica
OTU_205371	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia pacifica
OTU_205372	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia pacifica
OTU_205374	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia pacifica
OTU_205377	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia pacifica
OTU_205378	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Aetideidae; g__Undeuchaeta; s__Undeuchaeta major
OTU_205384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Amphipoda; f__Synopiidae; g__Synopia; s__Synopia sp. 74
OTU_205389	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Chaetognatha; c__Sagittoidea; o__Aphragmophora;f__;g__;s__
OTU_205390	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Malacostraca; o__Euphausiacea; f__Euphausiidae; g__Euphausia; s__Euphausia pacifica
OTU_205393	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Chaetognatha; c__Sagittoidea; o__Aphragmophora; f__Sagittidae; g__Sagitta; s__Sagitta enflata
OTU_205405	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Chaetognatha; c__Sagittoidea; o__Aphragmophora; f__Sagittidae; g__Sagitta; s__Sagitta enflata
OTU_205425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota;p__;c__;o__;f__;g__;s__
OTU_205490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205513	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Insecta; o__Lepidoptera; f__Noctuidae; g__Eriopyga; s__Eriopyga sp. AS1
OTU_205539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Mollusca; c__Gastropoda; o__Thecosomata; f__Creseidae; g__Creseis; s__Creseis acicula
OTU_205837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_205970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_206995	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Hominidae; g__Homo; s__Homo sapiens
OTU_206996	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Mollusca; c__Gastropoda; o__unknown; f__Epitoniidae; g__Epitonium; s__Epitonium sawinae
OTU_206998	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Calanoida; f__Clausocalanidae; g__Clausocalanus; s__Clausocalanus lividus
OTU_206999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Hexanauplia; o__Poecilostomatoida; f__Oncaeidae; g__Oncaea; s__Oncaea scottodicarloi
OTU_207019	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Chaetognatha; c__Sagittoidea; o__Aphragmophora; f__Sagittidae; g__Sagitta; s__Sagitta enflata
OTU_207027	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Diphyidae; g__Eudoxoides; s__Eudoxoides mitra
OTU_207045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Athorybiidae; g__Athorybia; s__Athorybia rosacea
OTU_207087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Eukaryota; p__Arthropoda; c__Branchiopoda; o__Diplostraca; f__Podonidae; g__Pseudevadne; s__Pseudevadne tergestina
OTU_207257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	k__Eukaryota; p__Arthropoda; c__Branchiopoda; o__Diplostraca; f__Sididae; g__Penilia; s__Penilia avirostris
OTU_207429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Arthropoda; c__Branchiopoda; o__Diplostraca; f__Podonidae; g__Pseudevadne; s__Pseudevadne tergestina
OTU_207470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Eukaryota; p__Arthropoda; c__Branchiopoda; o__Diplostraca; f__Podonidae; g__Pseudevadne; s__Pseudevadne tergestina
