"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_122132","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_122133","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_122151","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_122157","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_1223","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Forskaliidae","g_","s_"
"OTU_122301","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_122313","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_122315","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_122323","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_122324","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Krohnittidae","g_","s_"
"OTU_122326","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_122327","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_122333","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_122364","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_12239","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Forskaliidae","g_","s_"
"OTU_122399","Eukaryota","Arthropoda","Malacostraca","Decapoda","Munididae","Pleuroncodes","Pleuroncodes planipes"
"OTU_122406","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_122412","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_122418","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_122422","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_122427","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_122450","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_12246","Eukaryota","Mollusca","Gastropoda","Gymnosomata","Clionidae","g_","s_"
"OTU_122477","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_122480","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_122484","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_122486","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_122487","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_122497","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_122498","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_122499","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_1225","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","Calocalanus","s_"
"OTU_122507","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_12253","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Pontellidae","g_","s_"
"OTU_12258","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Eucalanus","s_"
"OTU_12261","Eukaryota","Arthropoda","Malacostraca","Decapoda","Portunidae","g_","s_"
"OTU_12263","Eukaryota","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","g_","s_"
"OTU_12273","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","g_","s_"
"OTU_12277","Eukaryota","Chordata","Thaliacea","Doliolida","Doliolidae","g_","s_"
"OTU_12278","Eukaryota","Chordata","Thaliacea","Doliolida","Doliolidae","g_","s_"
"OTU_12279","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","unknown","Firoloida","s_"
"OTU_12285","","","","","","",""
"OTU_1229","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_123175","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","Calanus pacificus"
"OTU_12318","Eukaryota","Annelida","Polychaeta","Phyllodocida","Tomopteridae","g_","s_"
"OTU_123182","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_123184","Eukaryota","Arthropoda","Malacostraca","Decapoda","f_","g_","s_"
"OTU_123185","Eukaryota","Arthropoda","Malacostraca","Decapoda","Portunidae","g_","s_"
"OTU_123197","Eukaryota","Mollusca","Gastropoda","Thecosomata","Cavoliniidae","Cavolinia","Cavolinia uncinata"
"OTU_123209","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Pterosagittidae","g_","s_"
"OTU_12321","Eukaryota","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","g_","s_"
"OTU_123229","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_123237","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_123242","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae","Cyclops","Cyclops kikuchii"
"OTU_123249","Eukaryota","Mollusca","Gastropoda","Thecosomata","Limacinidae","g_","s_"
"OTU_123250","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_12326","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_12327","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_123274","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_123288","Eukaryota","Chordata","Thaliacea","Doliolida","Doliolidae","g_","s_"
"OTU_1233","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_123321","Eukaryota","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","g_","s_"
"OTU_123363","not assigned","not assigned","not assigned","not assigned","not assigned","g_","s_"
"OTU_12337","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_12338","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_123388","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Rhopalonematidae","g_","s_"
"OTU_123394","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","Euchirella","Euchirella rostrata"
"OTU_1234","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_123402","","","","","","",""
"OTU_123406","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Triphoturus","Triphoturus mexicanus"
"OTU_12342","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_123436","Eukaryota","Chordata","Thaliacea","Salpida","Salpidae","g_","s_"
"OTU_1235","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","g_","s_"
"OTU_123542","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Candaciidae","Candacia","Candacia curta"
"OTU_123551","","","","","","",""
"OTU_123558","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Pleuromamma","Pleuromamma abdominalis"
"OTU_12359","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_123603","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Pleuromamma","Pleuromamma abdominalis"
"OTU_123614","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","g_","s_"
"OTU_123616","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","Ovulidae","g_","s_"
"OTU_12363","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis","Nematoscelis gracilis"
"OTU_123673","","","","","","",""
"OTU_123761","","","","","","",""
"OTU_123774","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia eximia"
"OTU_123782","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia eximia"
"OTU_123802","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia eximia"
"OTU_12381","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","g_","s_"
"OTU_123811","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia eximia"
"OTU_123828","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia eximia"
"OTU_12385","Eukaryota","Arthropoda","Malacostraca","Decapoda","Portunidae","g_","s_"
"OTU_12388","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_123946","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia eximia"
"OTU_123979","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_123982","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_123984","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_123986","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_124","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus parapergens"
"OTU_124000","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","s_"
"OTU_124002","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_124004","Eukaryota","Arthropoda","Malacostraca","Amphipoda","Brachyscelidae","g_","s_"
"OTU_124007","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_124012","Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Porpitidae","g_","s_"
"OTU_124022","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_124029","Eukaryota","Annelida","Polychaeta","Spionida","Chaetopteridae","g_","s_"
"OTU_124036","Eukaryota","Mollusca","Gastropoda","Gymnosomata","Pneumodermatidae","Pneumodermopsis","s_"
"OTU_124041","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia eximia"
"OTU_124124","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","g_","s_"
"OTU_12417","","","","","","",""
"OTU_124222","","","","","","",""
"OTU_124244","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_124246","not assigned","not assigned","not assigned","not assigned","not assigned","g_","s_"
"OTU_124248","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus denudatus"
"OTU_124249","Eukaryota","p_","c_","o_","f_","g_","s_"
"OTU_12428","","","","","","",""
"OTU_12429","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","g_","s_"
"OTU_1243","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_12430","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","g_","s_"
"OTU_124300","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","Acartia negligens"
"OTU_12431","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","Pomatiopsidae","g_","s_"
"OTU_12438","","","","","","",""
"OTU_12439","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_12444","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_12447","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_12455","","","","","","",""
"OTU_12474","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Abylidae","g_","s_"
"OTU_12475","not assigned","not assigned","not assigned","not assigned","not assigned","g_","s_"
"OTU_12477","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_12478","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa gregaria"
"OTU_1248","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_124820","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_124842","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_124973","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_124974","not assigned","not assigned","not assigned","not assigned","not assigned","g_","s_"
"OTU_124982","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_124986","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis","Nematoscelis gracilis"
"OTU_125","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Metridia","Metridia lucens"
"OTU_1250","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Cosmocalanus","Cosmocalanus darwinii"
"OTU_125005","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis","s_"
"OTU_125009","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_125012","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_125025","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_125026","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_125027","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_125028","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica"
"OTU_125032","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_125033","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","s_"
"OTU_125037","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Athorybiidae","Athorybia","Athorybia rosacea"
"OTU_125138","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Athorybiidae","Athorybia","Athorybia rosacea"
"OTU_125153","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Athorybiidae","Athorybia","Athorybia rosacea"
"OTU_125160","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Athorybiidae","Athorybia","Athorybia rosacea"
"OTU_12520","Eukaryota","Arthropoda","Malacostraca","Decapoda","Calappidae","g_","s_"
"OTU_12524","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","g_","s_"
"OTU_125259","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Athorybiidae","Athorybia","Athorybia rosacea"
"OTU_125286","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","g_","s_"
"OTU_12534","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_12536","Eukaryota","Arthropoda","Malacostraca","Amphipoda","Lestrigonidae","g_","s_"
"OTU_12541","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_12543","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_12544","Eukaryota","Arthropoda","Malacostraca","Decapoda","Calappidae","g_","s_"
"OTU_12548","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_125493","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","Conchoecetta","Conchoecetta giesbrechti"
"OTU_125511","Eukaryota","Ascomycota","c_","o_","f_","g_","s_"
"OTU_125566","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Halistemma","s_"
"OTU_125572","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","g_","s_"
"OTU_125673","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","g_","s_"
"OTU_125711","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","g_","s_"
"OTU_125715","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","g_","s_"
"OTU_125881","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia eximia"
"OTU_125885","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Halicreatidae","g_","s_"
"OTU_125960","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_125964","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_125976","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","g_","s_"
"OTU_125997","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","g_","s_"
"OTU_126","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","Calanus pacificus"
"OTU_12609","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","Calanus pacificus"
"OTU_126185","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_126223","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","s_"
"OTU_126324","Eukaryota","Arthropoda","Malacostraca","Decapoda","Portunidae","g_","s_"
"OTU_12636","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"OTU_126401","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_126406","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","g_","s_"
"OTU_126441","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","g_","s_"
"OTU_126444","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_126445","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","g_","s_"
"OTU_126452","not assigned","not assigned","not assigned","not assigned","not assigned","g_","s_"
"OTU_126454","Eukaryota","Echinodermata","Ophiuroidea","Ophiurida","Ophiotrichidae","g_","s_"
"OTU_126466","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","g_","s_"
"OTU_126470","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_126471","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_126472","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_126474","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_126503","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_126558","Eukaryota","Mollusca","Gastropoda","Thecosomata","Limacinidae","g_","s_"
"OTU_126559","Eukaryota","Mollusca","Gastropoda","Thecosomata","f_","g_","s_"
"OTU_12656","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","s_"
"OTU_126561","Eukaryota","Mollusca","Gastropoda","Thecosomata","Limacinidae","g_","s_"
"OTU_12658","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_126607","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_126677","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_126683","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","g_","s_"
"OTU_126688","Eukaryota","Mollusca","Gastropoda","Thecosomata","Cymbuliidae","g_","s_"
"OTU_126689","","","","","","",""
"OTU_1267","Eukaryota","Arthropoda","Malacostraca","Decapoda","f_","g_","s_"
"OTU_126711","","","","","","",""
"OTU_126712","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Benthosema","Benthosema panamense"
"OTU_126716","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
