"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_84268","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa","s_"
"OTU_84270","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84277","Eukaryota","Arthropoda","Malacostraca","unknown","Hemisquillidae","Hemisquilla","Hemisquilla californiensis"
"OTU_84280","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84281","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84286","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_84287","Eukaryota","Arthropoda","Malacostraca","unknown","Hemisquillidae","Hemisquilla","Hemisquilla californiensis"
"OTU_84289","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84290","Eukaryota","Hemichordata","Enteropneusta","unknown","Spengelidae","Schizocardium","Schizocardium cf. brasiliense JTC-2014"
"OTU_84292","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84295","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_84296","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84299","Eukaryota","Arthropoda","Malacostraca","unknown","Hemisquillidae","Hemisquilla","Hemisquilla californiensis"
"OTU_843","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_84301","Eukaryota","Chordata","Thaliacea","Salpida","Salpidae","Thalia","Thalia orientalis"
"OTU_84303","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84307","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84318","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84322","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84352","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84354","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84359","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84362","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84363","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84366","Eukaryota","unknown","Dinophyceae","Syndiniales","f_","g_","s_"
"OTU_84370","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84382","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84384","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84387","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84395","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84418","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84429","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84431","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84447","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84451","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84452","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84458","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Geryoniidae","g_","s_"
"OTU_84463","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84478","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84484","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84486","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84487","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84490","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84493","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","Oikopleura","Oikopleura labradoriensis"
"OTU_84495","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_84497","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_84498","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_84500","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_84501","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","Oikopleura","Oikopleura labradoriensis"
"OTU_84502","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_84503","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","Oikopleura","Oikopleura labradoriensis"
"OTU_84504","Eukaryota","unknown","Polycystinea","Collodaria","Collosphaeridae","Disolenia","s_"
"OTU_84508","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84515","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","g_","s_"
"OTU_84516","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","g_","s_"
"OTU_84517","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","g_","s_"
"OTU_8452","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84524","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","g_","s_"
"OTU_84527","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84529","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84542","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84543","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84544","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84545","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","Oikopleura","Oikopleura labradoriensis"
"OTU_84546","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_84554","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84558","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84559","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84560","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84561","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84562","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84564","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84565","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84567","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84570","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84571","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84574","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84575","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84576","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_84577","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84578","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84579","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_8458","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_84580","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84582","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84583","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84584","not assigned","not assigned","not assigned","not assigned","not assigned","g_","s_"
"OTU_84587","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84588","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84593","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84602","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84603","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Temoridae","Temora","s_"
"OTU_84605","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84606","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84607","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84621","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84623","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_84624","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84625","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84629","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84631","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84633","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84635","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84637","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84641","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"OTU_84642","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84643","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","g_","s_"
"OTU_84644","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84645","Eukaryota","p_","c_","o_","f_","g_","s_"
"OTU_84655","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Temoridae","Temora","s_"
"OTU_84659","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84661","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84665","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84666","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_84669","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84670","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Centropagidae","Centropages","Centropages furcatus"
"OTU_84671","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_84676","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_84677","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_84680","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","s_"
"OTU_84681","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84683","Eukaryota","unknown","Polycystinea","Collodaria","Collosphaeridae","g_","s_"
"OTU_84685","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84689","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84702","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84704","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Metridia","Metridia lucens"
"OTU_84705","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84706","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Ctenocalanus","s_"
"OTU_84727","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84728","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84737","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Pleuromamma","s_"
"OTU_84742","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84746","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_84758","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84760","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84761","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","Oikopleura","Oikopleura labradoriensis"
"OTU_84766","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_84767","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_84771","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_84775","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84777","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84783","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84786","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84788","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84792","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84796","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84797","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84798","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_848","Eukaryota","Chordata","Thaliacea","Doliolida","Doliolidae","g_","s_"
"OTU_84821","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84823","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84827","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84828","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84831","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84833","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84834","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_84839","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84856","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84864","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_84869","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84875","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84878","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_84881","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_84887","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_84888","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_849","Eukaryota","p_","c_","o_","f_","g_","s_"
"OTU_84902","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84903","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84908","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84909","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84916","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_84917","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_84919","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_84921","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_84922","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_84930","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84931","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_84935","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84936","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_84937","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_84951","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Metridia","Metridia lucens"
"OTU_84961","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_84968","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_84975","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"OTU_84979","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_85008","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_85014","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_85015","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_85016","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_85021","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","s_"
"OTU_85030","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"OTU_85032","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Ctenocalanus","s_"
"OTU_85045","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"OTU_85049","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","s_"
"OTU_85056","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_85130","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_85132","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_85145","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_85146","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_85152","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_85160","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_85178","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_85179","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_85188","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_85195","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_85209","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_85210","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_85219","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_85235","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_85240","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_85243","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_85245","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_85252","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Ctenocalanus","s_"
"OTU_85267","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_85269","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_85272","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_85275","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_85276","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_85280","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Sididae","Penilia","Penilia avirostris"
"OTU_85285","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","Scolecithrix danae"
"OTU_85297","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_85301","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Metridia","Metridia lucens"
"OTU_85306","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_85308","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_85309","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_85318","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Metridia","Metridia lucens"
